system	feature	region	relative_time_ms	estimate_tts_minus_bf	SE	CI95_low	CI95_high	wald_z	p_raw	p_bonferroni_within_trajectory	p_BH_global
A01	cpps	Interior_B	-20	-0.0955322134124625	0.039329394818874	-0.172616410791212	-0.0184480160337132	-2.42902830954869	0.0151393501647571	0.136254151482814	0.0209018660756723
A01	cpps	Interior_B	-15	-0.0874323682822344	0.0324976252894064	-0.151126543432549	-0.0237381931319198	-2.69042330027529	0.00713614369840718	0.0642252932856646	0.0102220436760968
A01	cpps	Interior_B	-10	-0.0764489274564534	0.0349539070572855	-0.144957326407693	-0.00794052850521342	-2.18713539894588	0.0287326411388073	0.258593770249266	0.0383584377923624
A01	cpps	Interior_B	-5	-0.0618983379664746	0.0322832534723331	-0.125172352076025	0.00137567614307597	-1.91735129854622	0.0551933169293088	0.496739852363779	0.0708291960594035
A01	cpps	Interior_B	0	-0.0518972177512853	0.0351865509671297	-0.120861590387042	0.0170671548844718	-1.47491630537379	0.140235046062636	1	0.169561766722123
A01	cpps	Interior_B	5	-0.0528524318734867	0.032283253472333	-0.116126445983037	0.0104215822360637	-1.63714700932425	0.101599756142117	0.914397805279055	0.125422059212707
A01	cpps	Interior_B	10	-0.0555316629825035	0.0349539070572853	-0.124040061933743	0.0129767359687362	-1.58871118159963	0.112125613332442	1	0.137667741466087
A01	cpps	Interior_B	15	-0.0499346582806988	0.0324976252894064	-0.113628833431013	0.0137595168696158	-1.5365632976566	0.124400286127065	1	0.151568164706539
A01	cpps	Interior_B	20	-0.038628605595367	0.0393293948188739	-0.115712802974116	0.0384555917833821	-0.982181540633048	0.32601041992764	1	0.367108050768377
A01	energy	Boundary	-20	-0.19314912167813	0.0151073694859048	-0.222759021771643	-0.163539221584617	-12.7850928554	1.98625441056861e-37	1.78762896951175e-36	9.90013953857081e-37
A01	energy	Boundary	-15	-0.17839478590517	0.0120640723449722	-0.202039933208201	-0.154749638602139	-14.7872775298399	1.76968321385574e-49	1.59271489247017e-48	1.16755033611229e-48
A01	energy	Boundary	-10	-0.162516894557447	0.0131704683206804	-0.188330538125507	-0.136703250989388	-12.339492461499	5.5504656421618e-35	4.99541907794562e-34	2.59565893265802e-34
A01	energy	Boundary	-5	-0.145714845466736	0.0119666893844836	-0.169169125674502	-0.122260565258971	-12.1767049168733	4.13658905490416e-34	3.72293014941374e-33	1.88457782157525e-33
A01	energy	Boundary	0	-0.13347985009096	0.0132744493357862	-0.159497292703702	-0.107462407478217	-10.0553964021028	8.6970708959686e-24	7.82736380637174e-23	3.1499641741663e-23
A01	energy	Boundary	5	-0.131210551642344	0.0119666893844825	-0.154664831850107	-0.10775627143458	-10.9646492381166	5.65192855287789e-28	5.0867356975901e-27	2.26361874032137e-27
A01	energy	Boundary	10	-0.138643506724176	0.01317046832068	-0.164457150292234	-0.112829863156117	-10.5268471362161	6.49743744850356e-26	5.84769370365321e-25	2.48937964894474e-25
A01	energy	Boundary	15	-0.153710970422208	0.0120640723449732	-0.177356117725241	-0.130065823119175	-12.7412175612703	3.48906760168096e-37	3.14016084151287e-36	1.72286257350085e-36
A01	energy	Boundary	20	-0.17279007836099	0.0151073694859123	-0.202399978454518	-0.143180178267463	-11.4374695424056	2.71694591268758e-30	2.44525132141882e-29	1.13682205089372e-29
A01	energy	Interior_A	-20	-0.144713819835941	0.0151073694859123	-0.174323719929468	-0.115103919742413	-9.57902168017318	9.79684974291506e-22	8.81716476862356e-21	3.30721679219426e-21
A01	energy	Interior_A	-15	-0.160451455621266	0.0120640723449721	-0.184096602924297	-0.136806308318235	-13.299941432143	2.31649707220546e-40	2.08484736498491e-39	1.22774344826889e-39
A01	energy	Interior_A	-10	-0.17631958844802	0.0131704683206789	-0.202133232016077	-0.150505944879964	-13.387495733252	7.15528704254528e-41	6.43975833829075e-40	3.80498541727324e-40
A01	energy	Interior_A	-5	-0.191656073062452	0.0119666893844831	-0.215110353270217	-0.168201792854687	-16.0157974277303	9.91276758553299e-58	8.92149082697969e-57	8.00066013248602e-57
A01	energy	Interior_A	0	-0.20262819503008	0.0132744493357876	-0.228645637642826	-0.176610752417335	-15.2645273566113	1.31779182004141e-52	1.18601263803727e-51	9.48094567360109e-52
A01	energy	Interior_A	5	-0.206030833134139	0.0119666893844833	-0.229485113341904	-0.182576552926374	-17.2170285794574	1.97890521700816e-66	1.78101469530735e-65	1.93034312579324e-65
A01	energy	Interior_A	10	-0.204339808209452	0.0131704683206792	-0.230153451777509	-0.178526164641395	-15.5149994088376	2.74637285885903e-54	2.47173557297313e-53	2.06954163297908e-53
A01	energy	Interior_A	15	-0.200901634435872	0.0120640723449721	-0.224546781738903	-0.177256487132841	-16.6528870758639	2.88349418163788e-62	2.59514476347409e-61	2.53301422585869e-61
A01	energy	Interior_A	20	-0.196864657321779	0.015107369485912	-0.226474557415306	-0.167254757228252	-13.0310347877148	8.14948655017406e-39	7.33453789515666e-38	4.19342511805073e-38
A01	energy	Interior_B	-20	-0.192183404906384	0.0151073694859123	-0.221793304999912	-0.162573504812857	-12.7211692998967	4.51059335551002e-37	4.05953401995901e-36	2.21353192446325e-36
A01	energy	Interior_B	-15	-0.206251453850429	0.0120640723449721	-0.22989660115346	-0.182606306547398	-17.0963376174039	1.58028138354923e-65	1.42225324519431e-64	1.48677360937472e-64
A01	energy	Interior_B	-10	-0.221082090624091	0.0131704683206789	-0.246895734192147	-0.195268447056035	-16.7861981245549	3.07951093057395e-63	2.77155983751655e-62	2.78205817023442e-62
A01	energy	Interior_B	-5	-0.236432911041591	0.0119666893844831	-0.259887191249355	-0.212978630833826	-19.757587369834	6.90260785850866e-87	6.21234707265779e-86	1.0452520471456e-85
A01	energy	Interior_B	0	-0.24804154285557	0.0132744493357876	-0.274058985468316	-0.222024100242825	-18.685637089808	6.4800625681034e-78	5.83205631129306e-77	8.24263958662752e-77
A01	energy	Interior_B	5	-0.251795768971193	0.0119666893844833	-0.275250049178958	-0.228341488763428	-21.0413892164432	2.74225403057707e-98	2.46802862751937e-97	5.06998128909017e-97
A01	energy	Interior_B	10	-0.248203960965286	0.0131704683206792	-0.274017604533343	-0.222390317397229	-18.8454924245614	3.19973736934237e-79	2.87976363240813e-78	4.20461356797882e-78
A01	energy	Interior_B	15	-0.239125927406534	0.0120640723449721	-0.262771074709565	-0.215480780103503	-19.8213273734382	1.94899633411115e-87	1.75409670070004e-86	3.00864482644343e-86
A01	energy	Interior_B	20	-0.227206636159389	0.015107369485912	-0.256816536252916	-0.197596736065862	-15.0394571583932	4.04856312626808e-51	3.64370681364127e-50	2.81101107893723e-50
A01	flatness	Boundary	-20	-0.136772365427391	0.0139978446001946	-0.164207636704961	-0.109337094149822	-9.77095898217718	1.50025204064027e-22	1.35022683657624e-21	5.18565379264788e-22
A01	flatness	Boundary	-15	-0.132293511072015	0.010008593047682	-0.15190999298139	-0.11267702916264	-13.2179928229427	6.9082912429845e-40	6.21746211868605e-39	3.63714671402164e-39
A01	flatness	Boundary	-10	-0.115745163945947	0.0115111502166444	-0.138306603791201	-0.0931837241006937	-10.0550476509799	8.72792006021015e-24	7.85512805418914e-23	3.15395293084867e-23
A01	flatness	Boundary	-5	-0.0828771690357782	0.00987226744317199	-0.102226457670143	-0.0635278804014138	-8.39494771721354	4.66101606058497e-17	4.19491445452647e-16	1.32813898500539e-16
A01	flatness	Boundary	0	-0.0607167223572206	0.0116486567823454	-0.0835476701188858	-0.0378857745955555	-5.21233679485196	1.86476602388313e-07	1.67828942149482e-06	3.73422919140324e-07
A01	flatness	Boundary	5	-0.0736415131610739	0.00987226744317186	-0.0929908017954381	-0.0542922245267097	-7.45943255538604	8.68958950276345e-14	7.82063055248711e-13	2.2141742483003e-13
A01	flatness	Boundary	10	-0.104153852609361	0.0115111502166439	-0.126715292454613	-0.0815924127641081	-9.04808387078165	1.45498999470293e-19	1.30949099523264e-18	4.53614527760325e-19
A01	flatness	Boundary	15	-0.129813211628249	0.0100085930476821	-0.149429693537624	-0.110196729718875	-12.9701758288907	1.80615551317155e-38	1.6255399618544e-37	9.20444636520119e-38
A01	flatness	Boundary	20	-0.150283078289269	0.013997844600192	-0.177718349566834	-0.122847807011704	-10.7361585002314	6.88499267198388e-27	6.1964934047855e-26	2.67656194338738e-26
A01	flatness	Interior_A	-20	-0.169316516757408	0.0139978446001918	-0.196751788034972	-0.141881245479843	-12.0958991611528	1.11020006402178e-33	9.99180057619603e-33	5.01482415282566e-33
A01	flatness	Interior_A	-15	-0.185866097537744	0.010008593047682	-0.205482579447119	-0.16624961562837	-18.5706519040447	5.55247254324064e-77	4.99722528891658e-76	6.79110103365586e-76
A01	flatness	Interior_A	-10	-0.195730101521786	0.0115111502166439	-0.218291541367039	-0.173168661676534	-17.0035224836856	7.73303470441588e-65	6.95973123397429e-64	7.19036560235161e-64
A01	flatness	Interior_A	-5	-0.193988340862946	0.00987226744317181	-0.21333762949731	-0.174639052228582	-19.6498263422876	5.80109773432846e-86	5.22098796089562e-85	8.62032280147874e-85
A01	flatness	Interior_A	0	-0.182782183513464	0.0116486567823452	-0.205613131275129	-0.159951235751799	-15.6912669785661	1.73556621795696e-55	1.56200959616127e-54	1.3331160804597e-54
A01	flatness	Interior_A	5	-0.166831950616217	0.00987226744317182	-0.186181239250581	-0.147482661981853	-16.8990509603351	4.57206023743089e-64	4.1148542136878e-63	4.22649754506693e-63
A01	flatness	Interior_A	10	-0.154112220277784	0.0115111502166439	-0.176673660123037	-0.131550780432532	-13.3880817622338	7.09906155327289e-41	6.3891553979456e-40	3.78775431869258e-40
A01	flatness	Interior_A	15	-0.150944890712227	0.010008593047682	-0.170561372621602	-0.131328408802852	-15.0815294410622	2.14247832618424e-51	1.92823049356581e-50	1.50067865138015e-50
A01	flatness	Interior_A	20	-0.153786883599829	0.0139978446001919	-0.181222154877394	-0.126351612322265	-10.9864688451907	4.43957270399477e-28	3.99561543359529e-27	1.78255570690699e-27
A01	flatness	Interior_B	-20	-0.205828675397045	0.0139978446001918	-0.233263946674609	-0.17839340411948	-14.7043120763196	6.04824352285118e-49	5.44341917056606e-48	3.90923056964771e-48
A01	flatness	Interior_B	-15	-0.22031970822204	0.010008593047682	-0.239936190131415	-0.200703226312665	-22.0130548991665	2.15940299687641e-107	1.94346269718877e-106	5.28223194620537e-106
A01	flatness	Interior_B	-10	-0.226347119541207	0.0115111502166439	-0.24890855938646	-0.203785679695955	-19.6632930055881	4.4489018787736e-86	4.00401169089624e-85	6.6733528181604e-85
A01	flatness	Interior_B	-5	-0.218157398338669	0.00987226744317181	-0.237506686973033	-0.198808109704305	-22.0980032798401	3.30355614239587e-108	2.97320052815629e-107	8.61090863345809e-107
A01	flatness	Interior_B	0	-0.200837475558349	0.0116486567823452	-0.223668423320014	-0.178006527796684	-17.2412561646369	1.30177195296218e-66	1.17159475766596e-65	1.28560087280116e-65
A01	flatness	Interior_B	5	-0.1814373242194	0.00987226744317182	-0.200786612853764	-0.162088035585035	-18.3784855165052	1.95346742567282e-75	1.75812068310554e-74	2.25073420784042e-74
A01	flatness	Interior_B	10	-0.16401864368208	0.0115111502166439	-0.186580083527332	-0.141457203836827	-14.2486754664122	4.56864388754627e-46	4.11177949879165e-45	2.84868383576415e-45
A01	flatness	Interior_B	15	-0.150902284588741	0.010008593047682	-0.170518766498116	-0.131285802679366	-15.0772724867348	2.28515864084745e-51	2.0566427767627e-50	1.59359747322256e-50
A01	flatness	Interior_B	20	-0.140433976368986	0.0139978446001919	-0.167869247646551	-0.112998705091422	-10.0325428935724	1.09655502150749e-23	9.86899519356737e-23	3.94462100497037e-23
A01	flux	Boundary	-15	-0.133978301530525	0.0163746704474526	-0.166072065866245	-0.101884537194806	-8.18204567600128	2.79065226150283e-16	2.23252180920226e-15	7.73020399963327e-16
A01	flux	Boundary	-10	-0.101358091312539	0.0142141601481528	-0.129217333273403	-0.0734988493516751	-7.13078298373549	9.97995653437599e-13	7.98396522750079e-12	2.45636701078295e-12
A01	flux	Boundary	-5	-0.0831211459981105	0.0146363150740376	-0.111807796409605	-0.0544344955866161	-5.67910335201472	1.35402650691553e-08	1.08322120553242e-07	2.86290178988789e-08
A01	flux	Boundary	0	-0.0862928010664457	0.0144465628653496	-0.114607543982925	-0.0579780581499668	-5.97324096193296	2.32585967949333e-09	1.86068774359466e-08	5.07286267543812e-09
A01	flux	Boundary	5	-0.10338192034843	0.0144465628653497	-0.131696663264909	-0.0750671774319507	-7.15616034845167	8.29680904341524e-13	6.63744723473219e-12	2.04525990372562e-12
A01	flux	Boundary	10	-0.12005111847566	0.0146363150740375	-0.148737768887154	-0.0913644680641654	-8.20227754515966	2.3587494763562e-16	1.88699958108496e-15	6.545221060046e-16
A01	flux	Boundary	15	-0.119149150515306	0.0142141601481533	-0.147008392476171	-0.0912899085544413	-8.38242634622252	5.18476380413246e-17	4.14781104330597e-16	1.47473603731138e-16
A01	flux	Boundary	20	-0.104105024485958	0.0163746704474521	-0.136198788821677	-0.0720112601502396	-6.35768669788142	2.04814667420962e-10	1.6385173393677e-09	4.63236587765762e-10
A01	flux	Interior_A	-15	-0.117847524670725	0.0163746704474517	-0.149941289006443	-0.0857537603350077	-7.19694024065475	6.15787344316363e-13	4.9262987545309e-12	1.52984668353596e-12
A01	flux	Interior_A	-10	-0.127215048699208	0.0142141601481531	-0.155074290660073	-0.0993558067383438	-8.94988148249745	3.55864227266569e-19	2.84691381813255e-18	1.09232455859815e-18
A01	flux	Interior_A	-5	-0.133185529826026	0.0146363150740373	-0.16187218023752	-0.104498879414533	-9.09966266456494	9.06128294615513e-20	7.2490263569241e-19	2.84170411920841e-19
A01	flux	Interior_A	0	-0.136289215043659	0.0144465628653495	-0.164603957960138	-0.10797447212718	-9.43402360228902	3.94652635616189e-21	3.15722108492951e-20	1.30186242869241e-20
A01	flux	Interior_A	5	-0.144149221905398	0.0144465628653493	-0.172463964821876	-0.11583447898892	-9.97809812956589	1.90075033458947e-23	1.52060026767158e-22	6.77621756053197e-23
A01	flux	Interior_A	10	-0.152971260692107	0.0146363150740371	-0.181657911103601	-0.124284610280614	-10.4514872710999	1.44245212432204e-25	1.15396169945763e-24	5.47374433811942e-25
A01	flux	Interior_A	15	-0.148610778395728	0.014214160148153	-0.176470020356593	-0.120751536434864	-10.4551219943191	1.38820013484703e-25	1.11056010787763e-24	5.28047419714542e-25
A01	flux	Interior_A	20	-0.133304197610653	0.016374670447452	-0.165397961946371	-0.101210433274934	-8.14087819589651	3.92421025535564e-16	3.13936820428451e-15	1.07763286805103e-15
A01	flux	Interior_B	-15	-0.107532587989508	0.0163746704474517	-0.139626352325226	-0.0754388236537902	-6.56700776571919	5.13363706160659e-11	4.10690964928527e-10	1.18986631602835e-10
A01	flux	Interior_B	-10	-0.118944430428758	0.0142141601481531	-0.146803672389623	-0.0910851884678939	-8.36802380084437	5.85925606827086e-17	4.68740485461669e-16	1.65768988408375e-16
A01	flux	Interior_B	-5	-0.124409329571644	0.0146363150740373	-0.153095979983138	-0.0957226791601506	-8.50004450862966	1.89518016601712e-17	1.51614413281369e-16	5.44907136341268e-17
A01	flux	Interior_B	0	-0.124583234504234	0.0144465628653495	-0.152897977420713	-0.0962684915877552	-8.62372840276429	6.4808722583876e-18	5.18469780671008e-17	1.90825683163635e-17
A01	flux	Interior_B	5	-0.132257311220388	0.0144465628653493	-0.160572054136866	-0.103942568303909	-9.15493273058138	5.43916867545603e-20	4.35133494036483e-19	1.70914588813737e-19
A01	flux	Interior_B	10	-0.145858704405426	0.0146363150740371	-0.17454535481692	-0.117172053993933	-9.96553460810365	2.15710188339563e-23	1.72568150671651e-22	7.67291273959521e-23
A01	flux	Interior_B	15	-0.149892902993382	0.014214160148153	-0.177752144954246	-0.122033661032518	-10.5453225115702	5.33893642618187e-26	4.2711491409455e-25	2.05046109121478e-25
A01	flux	Interior_B	20	-0.144850831565142	0.016374670447452	-0.17694459590086	-0.112757067229423	-8.84603033874684	9.06876129467857e-19	7.25500903574286e-18	2.7465391349598e-18
A01	tilt	Boundary	-20	0.0431912007996061	0.0142317251911988	0.0152975319869851	0.0710848696122271	3.03485348538887	0.00240652562952098	0.0216587306656888	0.00362003382302589
A01	tilt	Boundary	-15	0.0136706359667937	0.0115276703709155	-0.00892318278585025	0.0362644547194377	1.18589754277541	0.235662763690028	1	0.273107721769056
A01	tilt	Boundary	-10	-0.0219908865086014	0.0125062052268219	-0.046502598336439	0.00252082531923613	-1.75839802000353	0.0786798098029759	0.708118288226783	0.0987378828624559
A01	tilt	Boundary	-5	-0.0647462764206055	0.0114418495409812	-0.0871718894374549	-0.0423206634037561	-5.65872468333934	1.5250196971428e-08	1.37251772742852e-07	3.21163088537357e-08
A01	tilt	Boundary	0	-0.0947962521690188	0.0125984699711679	-0.119488799572817	-0.0701037047652203	-7.52442577439669	5.29525246391623e-14	4.7657272175246e-13	1.36237077955126e-13
A01	tilt	Boundary	5	-0.095697457164241	0.0114418495409805	-0.118123070181089	-0.073271844147393	-8.36381013589523	6.07246140151241e-17	5.46521526136117e-16	1.71495801570244e-16
A01	tilt	Boundary	10	-0.0851824262532953	0.0125062052268212	-0.109694138081131	-0.0606707144254592	-6.81121289059056	9.67792869316049e-12	8.71013582384444e-11	2.30013551900227e-11
A01	tilt	Boundary	15	-0.0839098932079966	0.0115276703709163	-0.106503711960642	-0.0613160744553511	-7.27899831519268	3.36307883184507e-13	3.02677094866057e-12	8.43421978333386e-13
A01	tilt	Boundary	20	-0.0900674960627035	0.0142317251912032	-0.117961164875333	-0.0621738272500737	-6.3286421605706	2.47327930095971e-10	2.22595137086374e-09	5.57803416812189e-10
A01	tilt	Interior_A	-20	-0.0784661520320475	0.0142317251912032	-0.106359820844677	-0.0505724832194178	-5.51346733989414	3.51832350800676e-08	3.16649115720608e-07	7.29352591620697e-08
A01	tilt	Interior_A	-15	-0.0729106501070797	0.0115276703709158	-0.0955044688597242	-0.0503168313544352	-6.32483821631753	2.53498034742392e-10	2.28148231268153e-09	5.70909171728616e-10
A01	tilt	Interior_A	-10	-0.0654404275650127	0.0125062052268206	-0.0899521393928475	-0.0409287157371778	-5.2326366294286	1.67109046339611e-07	1.5039814170565e-06	3.35908196814135e-07
A01	tilt	Interior_A	-5	-0.0541985987296869	0.0114418495409803	-0.0766242117465345	-0.0317729857128393	-4.73687392371034	2.17040092848769e-06	1.95336083563892e-05	4.10337393138576e-06
A01	tilt	Interior_A	0	-0.0375596176887011	0.012598469971168	-0.0622521650924998	-0.0128670702849024	-2.981284058672	0.00287042404304984	0.0258338163874485	0.00428140171524319
A01	tilt	Interior_A	5	-0.0157565963956021	0.0114418495409806	-0.0381822094124501	0.00666901662124598	-1.37710221928436	0.168480646670601	1	0.201416712937035
A01	tilt	Interior_A	10	0.00377406149603059	0.0125062052268208	-0.0207376503318047	0.0282857733238659	0.301775113040425	0.762823503828455	1	0.790937502758407
A01	tilt	Interior_A	15	0.0142937996690448	0.0115276703709157	-0.00830001908359935	0.036887618421689	1.23995562061768	0.214991809405426	1	0.251350718348991
A01	tilt	Interior_A	20	0.0190587428520319	0.0142317251912026	-0.0088349259605965	0.0469524116646604	1.33917305147328	0.180514343237583	1	0.214512560349594
A01	tilt	Interior_B	-20	-0.076903528958524	0.0142317251912032	-0.104797197771154	-0.0490098601458943	-5.40366876997167	6.52914645214761e-08	5.87623180693285e-07	1.34299390154136e-07
A01	tilt	Interior_B	-15	-0.0761611532313184	0.0115276703709158	-0.0987549719839629	-0.0535673344786739	-6.60681219888731	3.92683661432105e-11	3.53415295288895e-10	9.15494166681887e-11
A01	tilt	Interior_B	-10	-0.072574610765466	0.0125062052268206	-0.0970863225933009	-0.0480628989376312	-5.80308810300218	6.51045598868694e-09	5.85941038981825e-08	1.39322005679842e-08
A01	tilt	Interior_B	-5	-0.0637338401515092	0.0114418495409803	-0.0861594531683568	-0.0413082271346616	-5.57023931517706	2.54389672617554e-08	2.28950705355799e-07	5.32209972976199e-08
A01	tilt	Interior_B	0	-0.0489652012967468	0.012598469971168	-0.0736577487005455	-0.0242726538929481	-3.88659904010607	0.000101658461399986	0.00091492615259987	0.000173430207753194
A01	tilt	Interior_B	5	-0.0293346626008734	0.0114418495409806	-0.0517602756177214	-0.00690904958402535	-2.56380426047443	0.0103531913371195	0.0931787220340759	0.0146195152984192
A01	tilt	Interior_B	10	-0.01113020511641	0.0125062052268208	-0.0356419169442453	0.0133815067114253	-0.889974609767333	0.373479519635779	1	0.416140459860468
A01	tilt	Interior_B	15	7.18980957982451e-05	0.0115276703709157	-0.0225219206568459	0.0226657168484424	0.00623700136149315	0.99502362517163	1	0.99510019780461
A01	tilt	Interior_B	20	0.00676421859443769	0.0142317251912026	-0.0211294502181907	0.0346578874070661	0.475291540804838	0.634579187663304	1	0.672653938923102
A02	centroid	Boundary	-20	0.0450176072734915	0.0141228895199021	0.0173372524568452	0.0726979620901379	3.18756350887346	0.00143476945631641	0.0129129251068477	0.00222130811640029
A02	centroid	Boundary	-15	0.026224570273121	0.0102680868612112	0.00609948983501812	0.0463496507112239	2.5539879655856	0.0106496937306507	0.0958472435758564	0.0149717179767769
A02	centroid	Boundary	-10	0.016656142442657	0.011712342627509	-0.00629962728185383	0.0396119121671678	1.42210170692381	0.154996727349161	1	0.185855804287456
A02	centroid	Boundary	-5	0.0207959636225371	0.0101376886303315	0.000926459020606119	0.0406654682244681	2.05135158327081	0.0402327204516347	0.362094484064713	0.0528241333758045
A02	centroid	Boundary	0	0.0241637963353241	0.0118450646753595	0.000947896177071795	0.0473796964935764	2.0399885519908	0.0413514659691794	0.372163193722614	0.0541588392841806
A02	centroid	Boundary	5	0.0135115631413561	0.0101376886303312	-0.00635794146057423	0.0333810677432865	1.33280510321954	0.182595770596484	1	0.216662145707768
A02	centroid	Boundary	10	-0.000516295930051494	0.011712342627509	-0.0234720656545623	0.0224394737944593	-0.0440813547273507	0.964839555108242	1	0.971561046625779
A02	centroid	Boundary	15	-0.00517530167502588	0.0102680868612115	-0.0253003821131294	0.0149497787630777	-0.504018104343855	0.614248654789702	1	0.651972871238735
A02	centroid	Boundary	20	-0.00321333566044034	0.0141228895199053	-0.0308936904770929	0.0244670191562122	-0.227526785925172	0.820014143196723	1	0.843898050280123
A02	centroid	Interior_A	-20	0.0108229306566003	0.014122889519905	-0.0168574241600517	0.0385032854732523	0.766339681504008	0.443474213030607	1	0.489329631310662
A02	centroid	Interior_A	-15	0.00650336262169418	0.0102680868612114	-0.0136217178164091	0.0266284430597974	0.633356798554286	0.526500669989147	1	0.568706566088821
A02	centroid	Interior_A	-10	0.00640746627235833	0.0117123426275088	-0.0165483034521522	0.0293632359968689	0.54706957234235	0.584330935631622	1	0.625226236644871
A02	centroid	Interior_A	-5	0.0132273255730846	0.0101376886303314	-0.00664217902884607	0.0330968301750154	1.30476739377349	0.191972065105191	1	0.226772350309996
A02	centroid	Interior_A	0	0.0235286736040514	0.0118450646753599	0.000312773445798345	0.0467445737623044	1.98636936554645	0.0469923256096358	0.422930930486723	0.0609443700810122
A02	centroid	Interior_A	5	0.0326619529291888	0.0101376886303314	0.012792448327258	0.0525314575311195	3.22183429775758	0.00127372775719609	0.0114635498147648	0.00198163124651839
A02	centroid	Interior_A	10	0.0372427949317484	0.0117123426275089	0.0142870252072377	0.060198564656259	3.17979042418686	0.00147381600527364	0.0132643440474628	0.00227954031944075
A02	centroid	Interior_A	15	0.0353495158296731	0.0102680868612114	0.0152244353915698	0.0554745962677764	3.44265843359867	0.00057602634519398	0.00518423710674582	0.000932669947921006
A02	centroid	Interior_A	20	0.02964598236035	0.0141228895199052	0.00196562754369769	0.0573263371770022	2.09914425221313	0.0358041865264949	0.322237678738454	0.0472829373564177
A02	centroid	Interior_B	-20	0.00602516914686733	0.0141228895199053	-0.0216551856697852	0.0337055239635198	0.426624391444488	0.669652928967791	1	0.703268267542132
A02	centroid	Interior_B	-15	0.00183203737191871	0.0102680868612114	-0.0182930430661846	0.021957117810022	0.178420517539581	0.858392737153989	1	0.87941008509977
A02	centroid	Interior_B	-10	0.00109322099114086	0.0117123426275089	-0.0218625487333697	0.0240489907156515	0.0933392256279457	0.925634070543035	1	0.938621283267491
A02	centroid	Interior_B	-5	0.00598820073667695	0.0101376886303314	-0.0138813038652538	0.0258577053386077	0.59068698546931	0.554730169676292	1	0.596766556011708
A02	centroid	Interior_B	0	0.0135971186925599	0.0118450646753599	-0.0096187814656931	0.0368130188508129	1.14791426346913	0.25100395933844	1	0.288781689832214
A02	centroid	Interior_B	5	0.0200926104343477	0.0101376886303314	0.000223105832416977	0.0399621150362784	1.98197154864589	0.0474824250698507	0.427341825628656	0.0615297928778017
A02	centroid	Interior_B	10	0.023116624151809	0.0117123426275089	0.000160854427298306	0.0460723938763196	1.97369773810362	0.0484161225263161	0.435745102736845	0.0625358528162816
A02	centroid	Interior_B	15	0.0214654069377952	0.0102680868612114	0.00134032649969187	0.0415904873758985	2.09049721023325	0.0365731587350847	0.329158428615763	0.0482183436059575
A02	centroid	Interior_B	20	0.0170830888832788	0.0141228895199052	-0.0105972659333734	0.0447634436999311	1.20960295406981	0.226431284074521	1	0.263369233122522
A02	cpps	Boundary	-20	0.122804187244472	0.0435318935087601	0.0374832437884697	0.208125130700475	2.82101643981464	0.00478717495227066	0.0430845745704359	0.00699596339532201
A02	cpps	Boundary	-15	0.127921052459324	0.0383693023502831	0.0527186017408414	0.203123503177807	3.33394262140866	0.000856243189293396	0.00770618870364056	0.00135735460715503
A02	cpps	Boundary	-10	0.134564208365958	0.040186608337543	0.0557999033635561	0.213328513368359	3.34848383410961	0.000812550210304881	0.00731295189274393	0.00129584236146917
A02	cpps	Boundary	-5	0.142191425569161	0.0382130513759151	0.067295221132989	0.217087630005334	3.72101730820642	0.000198421836731025	0.00178579653057923	0.000330356775290398
A02	cpps	Boundary	0	0.141986394325759	0.0403611679024781	0.0628799588629277	0.22109282978859	3.51789607944028	0.000434982671136491	0.00391484404022842	0.000710814436903413
A02	cpps	Boundary	5	0.126948310927557	0.0382130513759152	0.0520521064913845	0.201844515363729	3.32211918066218	0.000893365265545418	0.00804028738990876	0.00141338385295245
A02	cpps	Boundary	10	0.105612476154265	0.0401866083375429	0.0268481711518641	0.184376781156666	2.62805149584123	0.00858755146002583	0.0772879631402324	0.0122349523489615
A02	cpps	Boundary	15	0.0878181977967384	0.0383693023502819	0.0126157470782578	0.163020648515219	2.28876191167164	0.0220931896102594	0.198838706492334	0.0298455152763912
A02	cpps	Boundary	20	0.0730847072025092	0.0435318935087589	-0.0122362362534911	0.15840565065851	1.67887728540465	0.0931759622652355	0.83858366038712	0.115561450859379
A02	cpps	Interior_A	-20	0.152995940455124	0.04353189350876	0.0676749969991215	0.238316883911126	3.51457122866334	0.000440464530809034	0.0039641807772813	0.000719033474318648
A02	cpps	Interior_A	-15	0.157418717012751	0.0383693023502815	0.0822162662942711	0.232621167731231	4.10272554803426	4.08311491253233e-05	0.000367480342127909	7.16573146901369e-05
A02	cpps	Interior_A	-10	0.161273215403594	0.0401866083375422	0.0825089104011941	0.240037520405994	4.013108397927	5.99243779759e-05	0.0005393194017831	0.000104130886318777
A02	cpps	Interior_A	-5	0.164167866452652	0.0382130513759157	0.0892716620164781	0.239064070888825	4.29612031862288	1.73813268049748e-05	0.000156431941244773	3.14406252786234e-05
A02	cpps	Interior_A	0	0.166417936952055	0.0403611679024801	0.0873115014892195	0.24552437241489	4.12321906427858	3.7361406591235e-05	0.000336252659321115	6.58587987583855e-05
A02	cpps	Interior_A	5	0.167956160227848	0.0382130513759162	0.0930599557916733	0.242852364664022	4.39525644198365	1.10642057557991e-05	9.95778518021916e-05	2.01513025792904e-05
